Summary Quite,edgar
http://www.nasdaq.com/symbol/dcm,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f06%2f24%2f0001193125-16-630663.html#FIS_COMPANY_INFORMATION
http://www.nasdaq.com/symbol/nus,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f02%2f18%2f0001021561-16-000100.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/nue,http://secfilings.nasdaq.com/edgar_conv_html%2f2016%2f02%2f26%2f0001193125-16-481119.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/ns,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f23%2f0001110805-17-000006.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/ns^a,http://www.nasdaq.com/symbol/ns^a
http://www.nasdaq.com/symbol/nsh,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f23%2f0001223786-17-000006.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/nss,http://secfilings.nasdaq.com/edgar_conv_html%2f2017%2f02%2f23%2f0001223786-17-000006.html#FIS_BUSINESS
http://www.nasdaq.com/symbol/jmlp,http://www.nasdaq.com/symbol/jmlp
http://www.nasdaq.com/symbol/nvg,http://www.nasdaq.com/symbol/nvg
http://www.nasdaq.com/symbol/nuv,http://www.nasdaq.com/symbol/nuv
http://www.nasdaq.com/symbol/nuw,http://www.nasdaq.com/symbol/nuw
http://www.nasdaq.com/symbol/nea,http://www.nasdaq.com/symbol/nea
http://www.nasdaq.com/symbol/naz,http://www.nasdaq.com/symbol/naz
http://www.nasdaq.com/symbol/nbb,http://www.nasdaq.com/symbol/nbb
http://www.nasdaq.com/symbol/nbd,http://www.nasdaq.com/symbol/nbd
http://www.nasdaq.com/symbol/nkx,http://www.nasdaq.com/symbol/nkx
http://www.nasdaq.com/symbol/ncb,http://www.nasdaq.com/symbol/ncb
http://www.nasdaq.com/symbol/nca,http://www.nasdaq.com/symbol/nca
http://www.nasdaq.com/symbol/nac,http://www.nasdaq.com/symbol/nac
http://www.nasdaq.com/symbol/ntc,http://www.nasdaq.com/symbol/ntc
http://www.nasdaq.com/symbol/jce,http://www.nasdaq.com/symbol/jce
http://www.nasdaq.com/symbol/jqc,http://www.nasdaq.com/symbol/jqc
http://www.nasdaq.com/symbol/jdd,http://www.nasdaq.com/symbol/jdd
http://www.nasdaq.com/symbol/diax,http://www.nasdaq.com/symbol/diax
http://www.nasdaq.com/symbol/jmf,http://www.nasdaq.com/symbol/jmf
http://www.nasdaq.com/symbol/nev,http://www.nasdaq.com/symbol/nev
http://www.nasdaq.com/symbol/jpw,http://www.nasdaq.com/symbol/jpw
http://www.nasdaq.com/symbol/jfr,http://www.nasdaq.com/symbol/jfr
http://www.nasdaq.com/symbol/jro,http://www.nasdaq.com/symbol/jro
http://www.nasdaq.com/symbol/nkg,http://www.nasdaq.com/symbol/nkg
http://www.nasdaq.com/symbol/jgh,http://www.nasdaq.com/symbol/jgh
http://www.nasdaq.com/symbol/jha,http://www.nasdaq.com/symbol/jha
http://www.nasdaq.com/symbol/jhy,http://www.nasdaq.com/symbol/jhy
http://www.nasdaq.com/symbol/jhd,http://www.nasdaq.com/symbol/jhd
http://www.nasdaq.com/symbol/jhb,http://www.nasdaq.com/symbol/jhb
http://www.nasdaq.com/symbol/nxc,http://www.nasdaq.com/symbol/nxc
http://www.nasdaq.com/symbol/nxn,http://www.nasdaq.com/symbol/nxn
http://www.nasdaq.com/symbol/nid,http://www.nasdaq.com/symbol/nid
http://www.nasdaq.com/symbol/nmy,http://www.nasdaq.com/symbol/nmy
http://www.nasdaq.com/symbol/nmt,http://www.nasdaq.com/symbol/nmt
http://www.nasdaq.com/symbol/num,http://www.nasdaq.com/symbol/num
http://www.nasdaq.com/symbol/nms,http://www.nasdaq.com/symbol/nms
http://www.nasdaq.com/symbol/nom,http://www.nasdaq.com/symbol/nom
http://www.nasdaq.com/symbol/jls,http://www.nasdaq.com/symbol/jls
